type,severity,status,target_ref,rule_id,primary_source,primary_ref,secondary_ref,detail
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.8.59,uk5-85f732a8550394bf8c8b,tagnt,John.8.59,John.8.59,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,John.8.6,uk5-f33c383b597cbccb6505,tagnt,John.8.6,John.8.6,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.8.7,uk5-c9032e228519d3c181b1,tagnt,John.8.7,John.8.7,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,John.8.8,uk5-11940489925e60e2d8a7,tagnt,John.8.8,John.8.8,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,John.8.9,uk5-60f60c01a87da5ad3208,tagnt,John.8.9,John.8.9,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.1,uk5-adc97c15dc84cb4a1ecb,tagnt,John.9.1,John.9.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.11,uk5-1091bc49bdd3a63b4a17,tagnt,John.9.11,John.9.11,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.12,uk5-e710df6477f405352967,tagnt,John.9.12,John.9.12,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.17,uk5-a53fafd0c6fdd95218d4,tagnt,John.9.17,John.9.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.20,uk5-f8dc8638e69bbad38663,tagnt,John.9.20,John.9.20,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.21,uk5-88a625de2738672a983e,tagnt,John.9.21,John.9.21,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.24,uk5-2716fe17df4f2a1ff38d,tagnt,John.9.24,John.9.24,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.25,uk5-94962bd34361414643d3,tagnt,John.9.25,John.9.25,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.26,uk5-dcd3228f32f11bc31d45,tagnt,John.9.26,John.9.26,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.28,uk5-38360f3a36a313f14dd5,tagnt,John.9.28,John.9.28,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.29,uk5-42a9a82a8bd82280b6d5,tagnt,John.9.29,John.9.29,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.30,uk5-d75d2dbb86ef2360e64c,tagnt,John.9.30,John.9.30,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.34,uk5-43a4968067f938b1dfc8,tagnt,John.9.34,John.9.34,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.35,uk5-3d81ef013a26e3232b75,tagnt,John.9.35,John.9.35,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.37,uk5-6e316de2a7e92f293ce7,tagnt,John.9.37,John.9.37,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.4,uk5-178a89964fa17dac1b13,tagnt,John.9.4,John.9.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.40,uk5-a3c390cbe53a72a2d01e,tagnt,John.9.40,John.9.40,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.6,uk5-cc8dfa8ec3afc5771488,tagnt,John.9.6,John.9.6,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,John.9.9,uk5-ac28d71746e9c42fb292,tagnt,John.9.9,John.9.9,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.1.17,uk5-f2c876375c2b403822b6,oshb,Jonah.2.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.1,uk5-9c3b349f6e725bc1692a,oshb,Jonah.2.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.10,uk5-af15c2679020ee59fe0b,oshb,Jonah.2.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.2,uk5-799a2029eb51c23d751f,oshb,Jonah.2.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.3,uk5-cb1605923928c33375d8,oshb,Jonah.2.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.4,uk5-bf4c0560a5f5e9cdbeab,oshb,Jonah.2.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.5,uk5-cfdc7f2bce6f5fe5f379,oshb,Jonah.2.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.6,uk5-27ab1b05b9c89fadab89,oshb,Jonah.2.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.7,uk5-8245611ff005014cfa64,oshb,Jonah.2.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.8,uk5-ca6c58a0b48ab349b799,oshb,Jonah.2.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Jonah.2.9,uk5-087cc00e4251e51f9741,oshb,Jonah.2.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,Josh.13.17,uk5-def5128403b6295bbc3f,oshb,Josh.13.17,Josh.13.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,Josh.13.20,uk5-16b7726ac9c17443b228,oshb,Josh.13.20,Josh.13.20,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.13.26,uk5-fe4c65813406d283a23a,oshb,Josh.13.26,Josh.13.26,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.14.15,uk5-c382ac138e5f505c527a,oshb,Josh.14.15,Josh.14.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.26,uk5-2e89941680a8683991a0,oshb,Josh.15.26,Josh.15.26,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.27,uk5-206cb2d0ebb873ec55a7,oshb,Josh.15.27,Josh.15.27,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.28,uk5-2970e6ef622d0f0ef46b,oshb,Josh.15.28,Josh.15.28,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.34,uk5-4a86cfec6293d4c1fdb3,oshb,Josh.15.34,Josh.15.34,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.37,uk5-7af6f72d6920504ac107,oshb,Josh.15.37,Josh.15.37,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.49,uk5-e649af50871bc7efd844,oshb,Josh.15.49,Josh.15.49,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.52,uk5-49e8d6774be03df53cb3,oshb,Josh.15.52,Josh.15.52,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,Josh.15.53,uk5-227f4e004116964dab15,oshb,Josh.15.53,Josh.15.53,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.58,uk5-15c5109a8d1ba38417dd,oshb,Josh.15.58,Josh.15.58,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.60,uk5-b9e13192a5dfaa25448c,oshb,Josh.15.60,Josh.15.60,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.61,uk5-468e9ec94d04636cab2c,oshb,Josh.15.61,Josh.15.61,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.15.62,uk5-0110cc4620c759106c68,oshb,Josh.15.62,Josh.15.62,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.18.22,uk5-1581a4b37ed70489d919,oshb,Josh.18.22,Josh.18.22,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.18.24,uk5-9ce5b15b89d8a4c56870,oshb,Josh.18.24,Josh.18.24,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.18.8,uk5-b3b5533b75ded36a8fb7,oshb,Josh.18.8,Josh.18.8,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.19.17,uk5-be3fc4179aad72c4284c,oshb,Josh.19.17,Josh.19.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,Josh.19.21,uk5-808692e111359d99b4fc,oshb,Josh.19.21,Josh.19.21,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.19.3,uk5-60e9c5162cf434cd73ae,oshb,Josh.19.3,Josh.19.3,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Josh.19.37,uk5-284356bf2c60386478d3,oshb,Josh.19.37,Josh.19.37,locked runtime authority retained; raw secondary textual/segmentation variant recorded
